holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,270.82,0.0,0.0,20,Clouds,few clouds,2012-11-17 09:00:00,3842
None,277.61,0.0,0.0,20,Clouds,few clouds,2012-11-17 12:00:00,4753
None,279.39,0.0,0.0,40,Clouds,scattered clouds,2012-11-17 15:00:00,4546
None,274.78,0.0,0.0,1,Clear,sky is clear,2012-11-17 23:00:00,2191
None,276.24,0.0,0.0,1,Clear,sky is clear,2012-11-18 06:00:00,774
None,279.0,0.0,0.0,75,Haze,haze,2012-11-18 09:00:00,2561
None,285.53,0.0,0.0,90,Clouds,overcast clouds,2012-11-18 12:00:00,3999
None,285.65,0.0,0.0,75,Clouds,broken clouds,2012-11-18 15:00:00,4083
None,284.17,0.0,0.0,90,Clouds,overcast clouds,2012-11-18 18:00:00,3504
None,283.55,0.0,0.0,90,Clouds,overcast clouds,2012-11-18 23:00:00,961
None,280.5,0.0,0.0,40,Clouds,scattered clouds,2012-11-19 06:00:00,5546
None,281.48,0.0,0.0,40,Clouds,scattered clouds,2012-11-19 09:00:00,5133
None,285.5,0.0,0.0,1,Clear,sky is clear,2012-11-19 12:00:00,4925
None,286.68,0.0,0.0,40,Clouds,scattered clouds,2012-11-19 15:00:00,5473
None,284.64,0.0,0.0,40,Clouds,scattered clouds,2012-11-19 18:00:00,4239
None,282.38,0.0,0.0,40,Clouds,scattered clouds,2012-11-19 23:00:00,970
None,282.43,0.0,0.0,90,Clouds,overcast clouds,2012-11-20 06:00:00,5647
None,283.08,0.0,0.0,75,Clouds,broken clouds,2012-11-20 09:00:00,5419
None,286.67,0.0,0.0,40,Clouds,scattered clouds,2012-11-20 12:00:00,5099
None,287.73,0.0,0.0,40,Clouds,scattered clouds,2012-11-20 15:00:00,5721
None,281.47,0.0,0.0,20,Clouds,few clouds,2012-11-20 18:00:00,4525
None,278.0,0.0,0.0,1,Haze,haze,2012-11-20 23:00:00,1211
None,273.0,0.0,0.0,1,Mist,mist,2012-11-21 06:00:00,5343
None,273.0,0.0,0.0,1,Fog,fog,2012-11-21 06:00:00,5343
None,274.66,0.0,0.0,1,Mist,mist,2012-11-21 09:00:00,5041
None,274.66,0.0,0.0,1,Haze,haze,2012-11-21 09:00:00,5041
None,274.66,0.0,0.0,1,Fog,fog,2012-11-21 09:00:00,5041
None,280.95,0.0,0.0,20,Clouds,few clouds,2012-11-21 12:00:00,5656
None,284.22,0.0,0.0,20,Clouds,few clouds,2012-11-21 15:00:00,5928
None,278.13,0.0,0.0,40,Clouds,scattered clouds,2012-11-21 18:00:00,4179
None,278.49,0.0,0.0,20,Clouds,few clouds,2012-11-21 23:00:00,1399
None,279.93,0.0,0.0,20,Clouds,few clouds,2012-11-22 06:00:00,881
None,281.16,0.0,0.0,90,Haze,haze,2012-11-22 09:00:00,1674
